project_id,name,coingecko-id,description,token_image_url,ticker,website_url,webapp_url,contract_url,coingecko_url,llama_url,rekt_url,dune_url,whitepaper_url,github_url,docs_url,twitter_url,discord_url,telegram_url,medium_url,video_url,chain1,chain2
157,Maker,maker,"Maker is a decentralized lending platform that allows people to lock in their crypto collateral in exchange for DAI, a decentralized stablecoin whose price target is pegged to $1. The protocol's native token used for governance is MKR.",https://assets.coingecko.com/coins/images/1364/thumb/Mark_Maker.png?1585191826,MKR,https://makerdao.com/,https://oasis.app/,https://etherscan.io/token/0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,https://www.coingecko.com/en/coins/maker,https://defillama.com/protocol/makerdao,,https://dune.xyz/projects/makerdao,https://makerdao.com/en/whitepaper/,https://github.com/makerdao,https://docs.makerdao.com/,https://twitter.com/MakerDAO,,https://t.me/makerdaoOfficial,https://medium.com/@MakerDAO,,,
158,MakerDAO,maker,"Maker is a smart contract lending platform that enables users to take out loans by locking-in collateral in exchange for Dai. It was founded by the Maker Foundation in 2015 as an open-source project to offer economic freedom and opportunities to anyone, anywhere. In 2017, it launched the Maker governance token (MKR) and its first stablecoin iteration known as the Single Collateral Dai (SAI), which used Ether (ETH) as collateral.",https://assets.coingecko.com/coins/images/1364/small/Mark_Maker.png?1585191826,MKR,https://makerdao.com/en/,https://oasis.app/,https://etherscan.io/token/0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,https://www.coingecko.com/en/coins/maker,https://defillama.com/protocol/makerdao,,https://dune.xyz/projects/makerdao,https://makerdao.com/en/whitepaper/,https://github.com/makerdao,https://docs.makerdao.com/,https://twitter.com/MakerDAO,,https://t.me/makerdaoOfficial,,,,
159,Mandalas,,"Mandalas are procedurelly generated bitmaps recorded as NFT on ethereum. There are millions of millions of them, (2^160)-1 to be exact.",,,https://mandalas.eth.link/,,,,,,,,,,https://twitter.com/wighawag,,,,,,
160,Mastering Ethereum,,"Mastering Ethereum is a book for developers, offering a guide to the operation and use of the Ethereum, Ethereum Classic, RootStock (RSK) and other compatible EVM-based open blockchains.",,,https://github.com/ethereumbook/ethereumbook,,,,,,,,,,,,,,,,
161,Masterpiece,,NFT aggregator – view collections across platforms,,,https://masterpiece.so/,https://masterpiece.so/browse,,,,,,,,,https://twitter.com/usemasterpiece,https://discord.com/invite/fCntC8E9zk,,https://medium.com/@UseMasterpiece,,,
162,Matcha,,Matcha aggregates all the offers from various liquidity sources and merges them into one trade,https://dappimg.com/media/image/dapp/c1063804ac0547a698fc1aa29c01f9c0.blob,,https://matcha.xyz/,https://matcha.xyz/markets/1/ETH,,,,,https://dune.xyz/projects/matcha,,,,https://twitter.com/matchaxyz,https://discord.com/invite/FduK2mE,https://t.me/matchaxyz,,,,
163,Math wallet,,"Math Wallet is a multi-asset wallet that enables users to store and trade cryptocurrencies on multiple platforms. Currently, mobile, browser extension, web wallet and hardware wallet is supported. Math Wallet also supports built in staking & swapping.",https://assets.coingecko.com/coins/images/11335/small/2020-05-19-token-200.png?1589940590,,https://mathwallet.org/,,,,,,,,https://github.com/mathwallet,,https://twitter.com/MathWallet,https://discord.com/invite/gXSfnk5eP5,https://t.me/mathwalletnews,https://mathwallet.medium.com/,,,
164,Meebits,,"The Meebits are 20,000 unique 3D voxel characters, created by a custom generative algorithm, then registered on the Ethereum blockchain.",,,https://opensea.io/collection/meebits,,,,,,,,,,https://twitter.com/MeebitsDAO,,,,,,
165,Messari,,"Messari is a platform that aggregates multiple datasets and creates dashboards for users to explore information about asset prices, DeFi statistics, research papers and more.",https://pbs.twimg.com/profile_images/1085325338685640704/TNls9ggU_400x400.jpg,,https://messari.io/,,,,,,,,,,https://twitter.com/MessariCrypto,,,,,,
166,Metafactory,,"Metafactory offers a comprehensive portfolio of textiles, textile finishing and merchandise related to cryptocurrencies.",,,https://metafactory.ai/,,,,,,,,,,https://twitter.com/TheMetaFactory,https://discord.com/invite/6KV9Qqr,,,,,
167,Metamask,,"MetaMask is a software cryptocurrency wallet used to interact with the Ethereum blockchain. It allows users to access their Ethereum wallet through a browser extension or mobile app, which can then be used to interact with decentralized applications.",,,https://metamask.io/,,,,,,,,https://github.com/MetaMask/metamask-extension,,https://twitter.com/MetaMask,,,,,,
168,metis,metis-token,"Based on the spirit of Optimistic Rollup, Metis is building an easy-to-use, highly scalable, low-cost, and fully functional Layer 2 framework (Metis Rollup) to fully support the application and business migration from Web 2.0 to Web 3.0. Its scalable protocol supports a wide range of use cases, including yield farming, DEX trading, and powering the gig economy via dApps that offer cheap and fast micropayments.",https://assets.coingecko.com/coins/images/15595/small/metis.PNG?1621298076,METIS,https://www.metis.io/,https://portal.metis.io/,https://etherscan.io/token/0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,https://www.coingecko.com/en/coins/metis-token,https://defillama.com/chain/Metis,,,https://drive.google.com/file/d/1LS7CmKFt-FkfVXxSNu06hNgoZXxMzTC-/view,https://github.com/MetisProtocol,,https://twitter.com/MetisDAO,,https://t.me/MetisDAO,https://metisdao.medium.com/,,,
169,MEW,,"MEW (MyEtherWallet) is a free, client-side interface helping you interact with the Ethereum blockchain. The easy-to-use, open-source platform allows you to generate wallets, interact with smart contracts, and so much more.",,,https://www.myetherwallet.com/,,,,,,,,https://github.com/myetherwallet,,https://twitter.com/myetherwallet,,https://t.me/myetherwallet,https://medium.com/@myetherwallet,,,
170,Money movers,,Which blockchain is settling more value?,,,https://money-movers.info/,,,,,,,,,,https://twitter.com/dmihal,,,,,,
171,Mooncats,,"Mooncats is an early ethereum NFT project that has 25,600 NFTs minted.",,,https://mooncatrescue.com/,,,,,,,,,,https://twitter.com/ponderware,https://discord.com/invite/mooncats,,,,,
172,Moonpay,,"MoonPay is a financial technology company that builds payments infrastructure for crypto. Their on-and-off-ramp suite of products allow for converting between fiat currencies and cryptocurrencies using all major payment methods including debit and credit card, local bank transfers, Apple Pay, Google Pay, and Samsung Pay. MoonPay is active in more than 160 countries and is trusted by 250+ leading wallets, websites, and applications to accept payments and defeat fraud.",https://pbs.twimg.com/profile_images/1331730558146240514/-RZtxIFl_400x400.jpg,,https://www.moonpay.com/,https://www.moonpay.com/buy,,,,,,,,,https://twitter.com/moonpay,,,,,,
173,mStable,meta,Meta (MTA) is the governance token of the mStable ecosystem. mStable is currently under the process of decentralizing its operations to create a robust community...,https://assets.coingecko.com/coins/images/11846/small/mStable.png?1594950533,MTA,https://mstable.org/,https://mstable.app/,https://etherscan.io/token/0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2,https://www.coingecko.com/en/coins/meta,https://defillama.com/protocol/mstable,,,,https://github.com/mstable,,https://twitter.com/mstable_,https://discord.com/invite/pgCVG7e,https://t.me/mstableofficial,,,,
175,MyCrypto,,MyCrypto is a Ethereum based wallet that enables users to unify all their Ethereum accounts without giving up privary or security,,,https://mycrypto.com/,,,,,,,,https://github.com/MyCryptoHQ,,https://twitter.com/MyCrypto,https://discord.com/invite/VSaTXEA,https://t.me/mycryptohq,https://medium.com/mycrypto,,,
176,MyCrypto security,,"Safety first! Learn how to spot scams, avoid phishing, and protect your digital assets.",,,https://support.mycrypto.com/staying-safe/,,,,,,,,,,https://twitter.com/MyCrypto,,,,,,
177,Near,near,"Through simple, secure, and scalable technology, NEAR empowers millions to invent and explore new experiences. Business, creativity, and community are being reimagined for a more sustainable and inclusive future.",https://assets.coingecko.com/coins/images/10365/small/near_icon.png?1601359077,NEAR,https://near.org/,,,https://www.coingecko.com/en/coins/near,https://defillama.com/chain/Near,,,,https://github.com/near,https://docs.near.org/,https://twitter.com/nearprotocol,https://discord.com/invite/UY9Xf2k,https://t.me/cryptonear,,,,
178,necc,,Decentralised Inverse perpetuals backed by an interest bearing stablecoin and bonds on,,,https://www.necc.io/,,,,,,,,https://github.com/neccdao,https://docs.necc.io/,https://twitter.com/neccdao,https://discord.com/invite/jUcjEauuvw,,https://neccdao.medium.com/,,,
179,Neon district,,Neon District is a cyberpunk role-playing adventure by blockade games. Strategize and fight to progress through a sci-fi dystopia while collecting characters and gear backed with blockchain technology.,,,https://neondistrict.io/,,,,,,,,,,https://twitter.com/neondistrictRPG,https://discord.com/invite/3AbutcS,https://t.me/joinchat/F1eMmkqQXzugIBvyEwueZw,https://medium.com/blockadegames,,,
180,Nexus Mutual,nxm,"Nexus Mutual protocal and token can be used to buy insurance cover, vote on governance decisions, and participate in Risk and Claims Assessments. It is also used to encourage capital provision and represents ownership to the mutual’s capital. As the mutual’s capital pool increases, the value of NXM will increase as well. ",https://assets.coingecko.com/coins/images/11810/small/nexus-mutual.jpg?1594547726,NXM,https://nexusmutual.io/,https://app.nexusmutual.io,https://etherscan.io/token/0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,https://www.coingecko.com/en/coins/nexus-mutual,https://defillama.com/protocol/nexus-mutual,,https://dune.xyz/eliasimos/Nexus-Mutual-Financials,https://nexusmutual.io/assets/docs/nmx_white_paperv2_3.pdf,https://github.com/NexusMutual,https://nexusmutual.gitbook.io/docs/,https://twitter.com/NexusMutual,https://discord.com/invite/xxFaAEn,,https://medium.com/nexus-mutual,,,
181,Nifty ink,,"Nifty Ink is a platform that combines a lot of meta transactions, burner wallets, side chains, and bridges to create a Web2 like experience that “upgrades” to the Ethereum mainnet. This enables NFTs to be uploaded onto the Ethereum mainnet with little expense",,,https://nifty.ink/,,,,,,,,,,https://twitter.com/austingriffith,,,,,,
182,not only owner,,Introduction to smart contract security and hacking in Ethereum,,,https://www.notonlyowner.com/learn/intro-security-hacking-smart-contracts-ethereum,,,,,,,,,,,,,,,,
183,Nucypher,nucypher,Cryptographic infrastructure for privacy-preserving applications,https://assets.coingecko.com/coins/images/3318/thumb/photo1198982838879365035.jpg?1547037916,NU,https://www.nucypher.com/,,,https://www.coingecko.com/en/coins/nucypher,,,,,https://github.com/nucypher/,,https://twitter.com/NuCypher,https://discord.com/invite/7rmXa3S,,,,,
184,Numeraire,numeraire,The hardest data science tournament on the planet. Build the world's last hedge fund by predicting the stock market.,https://assets.coingecko.com/coins/images/752/thumb/numeraire.png?1592538976,NMR,https://numer.ai/,,,,,,,,,,https://twitter.com/numerai,,,,,,
185,Officer CIA developer roadmap,,Here we collect and discuss the best DeFi & Blockchain researches and tools - contributions are welcome (maintained by @officer_cia),,,https://github.com/OffcierCia/DeFi-Developer-Road-Map,,,,,,,,,,https://twitter.com/officer_cia,,,,,,
186,offsetra,,Offset your business or yourself by supporting high-quality carbon reduction initiatives.,,,https://offsetra.com/,,,,,,,,,,,,,,,,
187,OKCoin,,"OKcoin a globally licensed exchange with offices in San Francisco, Miami, Malta, Hong Kong, Singapore and Japan. They have a clean modern UI and an easy to use staking offering",https://i.pinimg.com/736x/80/9e/7d/809e7d9f8f2201646b11cc69c0c875c5.jpg,,https://www.okcoin.com/join?channelId=600054339,,,,,,,,,,https://twitter.com/Okcoin,,https://t.me/okcoin_en,,,,
188,OKEx,,A centralised exchanged with an extensive crypto academy in Mandarin,https://upload.wikimedia.org/wikipedia/commons/8/89/Official_logo_of_OKEx.png,,https://www.okex.com/join/4945328,,,,,,,,,,https://twitter.com/OKEx,,,,,,
189,Okotoki,,"Visualized liquidity for Bitcoin markets. Combined orderbooks, trades and liquidations for exchanges that matter.",,,https://okotoki.com/,,,,,,,,,,,,,,,,
190,Onto,,"Onto is the first truly decentralized cross-chain wallet that allows users to manage their digital identities, data, and digital assets. It integrates various functions such as identity and credit, digital assets and NFTs, financial lending, cross-chain swap, news push, and various practical dApps, as well as supporting multiple mainstream public chains and their diversified digital assets.",,,https://www.onto.app/,,,,,,,,,,https://twitter.com/ONTOWallet,,https://t.me/ONTOWallet,https://theontoteam.medium.com/,,,
191,Open orgs,,DAOs are the new companies. What's on their balance sheets?,,,https://open-orgs.info/,,,,,,,,,,https://twitter.com/dmihal,,,,,,
192,Open Zeppelin,,"Open Zeppelin provides security products to build, automate, and operate decentralized applications. We also protect leading organizations by performing security audits on their systems and products.",https://openzeppelin.com/images/card.jpg,,https://openzeppelin.com/,,,,,,,,https://github.com/openzeppelin,https://docs.openzeppelin.com/openzeppelin/,https://twitter.com/openzeppelin,https://discord.com/invite/uvbcjVraYH,,https://blog.openzeppelin.com/,,,
193,Opensea,,Opensea is an NFT exchange platform that allows users to buy and sell NFTs on the ethereum network.,,,https://opensea.io/,,,,,,,,,,https://twitter.com/opensea,https://discord.com/invite/opensea,,,,,
194,Open Zeppelin Contracts,,Open Zeppelin Contracts is a library for secure smart contract development. Build on a solid foundation of community-vetted code.,,,https://github.com/OpenZeppelin/openzeppelin-contracts,,,,,,,,,,https://twitter.com/openzeppelin,,,,,,
195,Opolis,,"Opolis is a next-generation Employment Cooperative offering high-quality, affordable employment benefits and shared services to independent contractors, freelancers, digital nomads, solopreneurs and sole-practitioners.",,,https://opolis.co/,,,,,,,https://opolis.co/wp-content/uploads/2021/01/White-paper.pdf,https://github.com/opolis/,,https://twitter.com/opolis,https://discord.com/invite/p9FQHYhxcM,https://t.me/Opolis,https://medium.com/opolis,,,
196,Palm,,"Palm is a new NFT ecosystem for culture and creativity, built efficiently with Ethereum. The Palm ecosystem features low gas costs, fast transaction finality, and is over 99.9% more energy efficient than Proof of Work systems.",,,https://palm.io/,,,,,,,,,,https://twitter.com/PalmNft,https://discord.com/invite/3Jn7vSHXbZ,,,,,
197,Paraswap,paraswap,Paraswap aggregates decentralized exchanges and other DeFi services in one comprehensive interface to streamline and facilitate users' interactions with Ethereum's decentralized finance.,,PSP,https://paraswap.io/,https://paraswap.io/#/?network=ethereum,,https://www.coingecko.com/en/coins/paraswap,https://defillama.com/protocol/paraswap,,,,https://github.com/paraswap,https://doc.paraswap.network/,https://twitter.com/paraswap,https://discord.com/invite/wYePFfR,https://t.me/paraswap,https://paraswap.medium.com/,,,
198,parsec,,DeFi & NFT Pro Analytics,,,https://parsec.finance,https://app.parsec.finance,,,,,,,,,,,,,,,
199,parsiq,,Monitor blockchain data in real-time and build functionality on top of that data in your products and workflows.,,,https://www.parsiq.net/en/,,,,,,,,,,,,,,,,
200,Pickle,pickle-finance,Pickle Finance is a yield aggregator. It aggregates and compounds yield from other protocols which will save you time and money compared to doing it yourself.,https://assets.coingecko.com/coins/images/12435/small/pickle_finance_logo.jpg?1599817746,PICKLE,https://www.pickle.finance/,https://app.pickle.finance/,https://etherscan.io/token/0x429881672B9AE42b8EbA0E26cD9C73711b891Ca5,https://www.coingecko.com/en/coins/pickle-finance,https://defillama.com/protocol/pickle,,,,https://github.com/pickle-finance/contracts,https://docs.pickle.finance/,https://twitter.com/picklefinance,https://discord.com/invite/uG6WhYkM8n,,https://picklefinance.medium.com/,,,
201,pokt,,"Instead of deploying to a single service provider, paying absurd fees for random outages and leaked data, tap into Pocket’s trustless API protocol and route your requests to 1000’s of independent full nodes. Available for all major blockchain networks.",,,https://www.pokt.network/,,,,,,,,https://github.com/pokt-network,https://docs.pokt.network/home/,https://twitter.com/POKTnetwork,https://discord.com/invite/uYs6Esum3r,https://t.me/POKTnetwork,,,,
202,Polygon,matic-network,Polygon is a protocol and a framework for building and connecting Ethereum-compatible blockchain networks,https://cryptologos.cc/logos/polygon-matic-logo.png,MATIC,https://polygon.technology/,https://polygon.technology/get-started/,,https://www.coingecko.com/en/coins/polygon,https://defillama.com/chain/Polygon,,,,,,https://twitter.com/Polygon,,,,,,
203,Premia,premia,"Premia's automated options market enables best-in-class pricing based on realtime supply and demand, bringing fully-featured peer-to-pool trading and capital efficiency to DeFi options.",https://assets.coingecko.com/coins/images/13962/small/apple-touch-icon.png,PREMIA,https://premia.finance/,https://premia.finance/positions,https://github.com/PremiaFinance/premia-contracts,https://www.coingecko.com/en/coins/premia,https://defillama.com/protocol/premia,,,,https://github.com/PremiaFinance,,https://twitter.com/PremiaFinance,https://discord.com/invite/xun5EWJFhH,,https://premia.medium.com/,,,
204,Proof of Talent,,"Proof of Talent is a contingency based recruiting firm that works exclusively with companies in the blockchain and cryptocurrency industry. We specialize in working with talent that is most important to growth in blockchain. Full stack engineers, protocol developers, product managers, marketing and growth experts, sales & business development, designers, and more.",,,https://proofoftalent.co/,,,,,,,,,,https://twitter.com/proofoftalent,,,,,,
205,Punks,,"CryptoPunks launched as a fixed set of 10,000 items in mid-2017 and became one of the inspirations for the ERC-721 standard",,,https://opensea.io/collection/cryptopunks,,,,,,,,,,https://twitter.com/larvalabs,,,,,,
206,Questbook,,Learn to code in Web3,,,https://openquest.xyz/,,,,,,,,,,https://twitter.com/questbookapp,https://discord.com/invite/tWg7Mb7KM7,,,,,
207,Rabbithole,,"Earn crypto by using the latest decentralized apps. Become an early adopter of new projects, and earn crypto as a reward.",,,https://rabbithole.gg/,https://app.rabbithole.gg/quests,,,,,,,"",,https://twitter.com/rabbithole_gg,https://discord.com/invite/q9Pp4ZKFGy,,https://rabbithole.mirror.xyz/,,,
208,Radicle,radicle,"Radicle is a peer-to-peer stack for building software together. For unstoppable, permissionless, decentralized open-source development. Forget platforms. Easily share your code without relying on a third party. No central servers, no censorship. Built on Git, backed by public-key crypto",https://pbs.twimg.com/profile_images/1372563232850870274/aREQff_C_400x400.jpg,RAD,https://radicle.xyz/,,,https://www.coingecko.com/en/coins/radicle,,,,,https://github.com/radicle-dev,https://docs.radicle.xyz/docs/what-is-radicle.html,https://twitter.com/radicle,,,,,,
209,Rainbow,,"If you haven’t gotten started with crypto or Ethereum yet, download Rainbow today and start exploring!",https://rainbow.me/resources/css/images/rainbow-logo.png,,https://rainbow.me/,,,,,,,,https://github.com/rainbow-me,,https://twitter.com/rainbowdotme,,,,,,
210,Rainbow bridge,,"Transfer tokens between Ethereum, NEAR & Aurora",,,https://rainbowbridge.app/transfer,,,,,,,,,https://rainbowbridge.app/faq,https://twitter.com/auroraisnear,https://discord.com/invite/dEFJBz8HQV,,,,,
211,Ramp,,Allow people to buy crypto without leaving your dApp or wallet,https://s2.coinmarketcap.com/static/img/coins/200x200/7463.png,,https://ramp.network/,,,,,,,,,,https://twitter.com/RampNetwork,,,,,,
212,Rari Capital,rari-governance-token,Rari Capital is a suite of decentralized finance protocols on a mission to bridge the gap between technical and non-technical minds in order to bring the next wave of mass users into this industry. We have built a series of products that create and deliver aggregate yield allowing you a simple and safe avenue of value-accrual to your existing assets.,https://assets.coingecko.com/coins/images/12900/small/Rari_Logo_Transparent.png?1613978014,RGT,https://rari.capital/,https://app.rari.capital/,https://etherscan.io/token/0xD291E7a03283640FDc51b121aC401383A46cC623,https://www.coingecko.com/en/coins/rari-governance-token,https://defillama.com/protocol/rari-capital,,,,https://github.com/Rari-Capital,https://docs.rari.capital/,https://twitter.com/RariCapital,https://discord.com/invite/HzUMPuT,https://t.me/RariCapitalChat,https://raricapital.medium.com/,,,
213,Rarible,rarible,Rarible is a NFT exchange platform that allows users to buy and sell NFTs on the ethereum network.,https://assets.coingecko.com/coins/images/11845/small/Rari.png?1594946953,RARI,https://rarible.com,,,https://www.coingecko.com/en/coins/rarible,,,,,https://github.com/rarible,,https://twitter.com/rarible,https://discord.com/invite/cdaFbV5,https://t.me/rarible,,,,
214,Rarity tools,,NFTs ranked by rarity,,,https://rarity.tools/,,,,,,,,,,https://twitter.com/raritytools,,,https://raritytools.medium.com/,,,
216,redacted cartel,,,,,https://www.redactedcartel.xyz/,,,,,,,,,https://redacted-cartel.gitbook.io/redacted/welcome-to-the-cartel/perennial-usdbtrfly-thesis,https://twitter.com/redactedcartel,https://discord.com/invite/RwghRM6Shf,,,,,
217,Rekt,,Rekt is an exploit tracker on the Ethereum network - it tracks how much money was lost in the exploit and as well who audited the protocol (if any),,,https://rekt.eth.link/,,,,,,,,,,https://twitter.com/bneiluj,,,,,,
218,Rekt Feed,,Crypto trends in real time,,,https://feed.rekt.news/,,,,,,,,,,https://twitter.com/RektHQ,,,,,,
219,Rekt Leaderboard,,A catalogue of crypto exploits and hacks,,,https://www.rekt.news/leaderboard/,,,,,,,,,,https://twitter.com/RektHQ,,,,,,
220,Remix,,Browser-based IDE with integrated compiler and Solidity runtime environment without server-side components.,,,https://remix.ethereum.org/,,,,,,,,https://github.com/ethereum/remix-ide,,https://twitter.com/EthereumRemix/,,,https://medium.com/remix-ide,,,
222,Ren,republic-protocol,"Ren Protocol is a permissionless and trustless protocol that allows users to transfer tokens across different blockchains. Ren’s core product, RenVM is focused on building an interoperability solution for Decentralized Finance (DeFi).",https://assets.coingecko.com/coins/images/3139/small/REN.png?1589985807,REN,https://renproject.io/,,https://etherscan.io/token/0x408e41876cccdc0f92210600ef50372656052a38,https://www.coingecko.com/en/coins/ren,https://defillama.com/protocol/renvm,,,https://github.com/renproject/ren/wiki,https://github.com/renproject,https://docs.renproject.io/developers,https://twitter.com/renprotocol,https://discord.com/invite/QeVXaTWVWn,https://t.me/renproject,https://medium.com/renproject,,,
223,revoke cash,,Protect your ERC20 token balances by revoking access to the apps you used in the past.,,,http://revoke.cash,,,,,,,,,,,,,,,,
224,Rotki,,"A portfolio tracking, analytics, accounting and tax reporting application that protects your privacy.",,,https://rotki.com/,,,,,,,,https://github.com/rotki,,https://twitter.com/rotkiapp,https://discord.com/invite/aGCxHG7,,,,,
225,SAK3,,Sak3 is a limited edition (200 Pieces) Sake that is tradeable on sushi.com,,,https://sake.sushi.com/,,,,,,,,,,https://twitter.com/0xSAKE,https://discord.com/invite/MYFm8nn4QB,,,,,
226,sandwich attacks on uniswap v2,,Crypto traders lose millions every month because their transactions are being sandwich-attacked,,,https://www.defi-sandwi.ch/,,,,,,https://dune.xyz/projects/uniswap,,,,,,,,,,
227,Santiment,,Santiment is a platform that aggregates multiple datasets and creates dashboards for users to explore information about the cryptocurrency space.,,,https://santiment.net/,https://app.santiment.net/,,,,,,,https://github.com/santiment,,https://twitter.com/santimentfeed,https://discord.com/invite/MPH2uP5,https://t.me/santiment_network,,,,
228,Scaffold-ETH,,A forkable Ethereum dev stack focused on fast product iterations by Austin Griffith.,,,http://scaffoldeth.io/,,,,,,,,,,,,,,,,
229,Scream,,SCREAM is a highly-scalable decentralised lending protocol built and powered by the Fantom Blockchain.,,,https://scream.sh/apps,,,,,,,,https://github.com/scream-finance,https://docs.scream.sh/,https://twitter.com/screamdotsh,https://discord.com/invite/MNgU35XfMC,https://t.me/screamsh,https://screamsh.medium.com/,,,
230,Seascape,,"Seascape Network aims to create an environment that will allow users, developers and stakeholders to play, earn and share experiences in an incentivized way. The network is set to provide a method for self-education on blockchain and related finance in a fun and engaging way.",,,https://www.seascape.network/,https://app.seascape.network/,,,,,,,,,https://twitter.com/seascapenetwork,https://discord.com/invite/Uq9aYWPy7D,https://t.me/seascapenetwork,https://seascapenetwork.medium.com/,,,
231,Serto,,"Serto is decentralized identity platform aiming to make it easy for everyone to exchange data in a trusted, private and scalable way. Create decentralized identifiers (DIDs), and issue and validate verifiable credentials (VCs). Search and discover DIDs and VCs",https://uploads-ssl.webflow.com/5d8bc34a60283f28948dd30d/5fda7f13fcbea0dbff13f8a9_New%20serto%20logo%20blurple.svg,,https://www.serto.id/,,,,,,,,https://github.com/SertoID,,https://twitter.com/serto_id,,,https://serto.medium.com/,,,
232,Shell Protocol,,"Deposit your stablecoins into Shell Protocols liquidity pools and receive shells, a natively liquid, diversified and yield bearing asset.",,,https://www.shellprotocol.io/,https://www.shells.exchange/,,,https://defillama.com/protocol/shell-protocol,,,https://github.com/cowri/shell-solidity-v1/blob/master/Shell_White_Paper_v1.0.pdf,https://github.com/cowri,,https://twitter.com/shellprotocol,https://discord.com/invite/ZqMJPr4,https://t.me/shellprotocol,,,,
233,silo finance,silo-finance,,https://assets.coingecko.com/coins/images/21454/small/y0iYKZOv_400x400.png?1639269432,SILO,https://www.silo.finance/,,https://etherscan.io/token/0x6f80310CA7F2C654691D1383149Fa1A57d8AB1f8,https://www.coingecko.com/en/coins/silo-finance,,,,,https://github.com/silo-finance,https://resources.silo.finance/,https://twitter.com/SiloFinance,https://discord.com/invite/silo-finance,https://t.me/silo_community,https://medium.com/silo-protocol,https://www.youtube.com/watch?v=FxhvCQgXT5Q&list=TLGGOkflXNPgqIMyNzEyMjAyMQ,,
234,Skynet,,Decentralized storage without needing to run a node or wallet. Skynet also includes SDKs for popular programming languages and APIs that integrate seamlessly with your existing apps,,,https://siasky.net/,,,,,,,,,,https://twitter.com/SkynetLabs,https://discord.com/invite/skynetlabs,,,,,
235,SnowSwap,snowswap,"Snowswap is a decentralized exchange for swapping wrapped, yield-bearing tokens with minimal slippage. Snowswap supports wrapped token swaps for numerous Defi projects including Harvest finance, Yearn, ANKR, and CREAM.",https://assets.coingecko.com/coins/images/12751/small/uQBJL3A.png?1602237225,SNOW,https://snowswap.org/,,https://etherscan.io/token/0xfe9a29ab92522d14fc65880d817214261d8479ae,https://www.coingecko.com/en/coins/snowswap,https://defillama.com/protocol/snowswap,,,,,https://docs.snowswap.org/,https://twitter.com/snow_swap,https://discord.com/invite/CSSJTs4,https://t.me/Snowswap_community,https://medium.com/snowswap,,,
236,Solidity,,Solidity is a statically-typed curly-braces programming language designed for developing smart contracts that run on Ethereum,https://docs.soliditylang.org/en/v0.4.24/_images/logo.svg,,https://soliditylang.org/,,,,,,,,https://github.com/ethereum/solidity,,https://twitter.com/solidity_lang,,,,,,
237,Solidity by Example,,An introduction to Solidity with simple examples.,,,https://solidity-by-example.org/,,,,,,,,,,,https://discord.com/invite/bt8FK2wkcW,https://t.me/smartcontractprogrammer,,,,
238,Solidity docs,,"The official documentation documentation for Solidity. Solidity is an object-oriented, high-level language for implementing smart contracts. Smart contracts are programs which govern the behaviour of accounts within the Ethereum state.",,,https://solidity.readthedocs.io/,,,,,,,,,,https://twitter.com/solidity_lang,,,,,,
239,Sourcify,,Sourcify is a decentralized automated contract verification service,,,https://sourcify.dev/,,,,,,,,https://github.com/ethereum/sourcify,,https://twitter.com/sourcifyeth,,,,,,
240,Spirit swap,,The SpiritSwap protocol adds incentives for Fantom network participants by introducing revenue sharing through the classic AMM model,,,https://www.spiritswap.finance/,,,,,,,,https://github.com/Layer3Org/spiritswap-core/,,https://twitter.com/Spirit_Swap,https://discord.com/invite/8FGd4nFQdT,https://t.me/spirit_swap,https://spiritswap.medium.com/,,,
241,StakeDAO,stake-dao,"Stake DAO curates the top strategies, staking protocols, and more, into one intuitive dashboard, offering users an easy way to earn more from their assets. Every strategy has a carefully weighted risk score, enabling everyone to participate on their own terms and risk appetites. From strategies based on stablecoins to Bitcoin and a comprehensive range of ERC-20 tokens, our platform has everything users need to secure higher returns on their crypto.",https://assets.coingecko.com/coins/images/13724/thumb/stakedao_logo.jpg?1611195011,SDT,https://stakedao.org/,https://app.stakedao.org/,,https://www.coingecko.com/en/coins/stake-dao,https://defillama.com/protocol/stakedao,,,,,https://stakedao.gitbook.io/stakedaohq/,https://twitter.com/StakeDAOHQ,https://discord.com/invite/stakedaohq,https://t.me/StakedaoHQ,https://stakedaohq.medium.com/,,,
242,Staking rewards,,Staking Rewards is the leading data provider for staking and crypto-growth tools. They are currently tracking 230 yield-bearing assets with an average reward rate of 14.95% and 24783 qualified providers.,https://www.stakingrewards.com/static/images/icon.svg,,https://www.stakingrewards.com/,,,,,,,,,,https://twitter.com/stakingrewards,https://discord.com/invite/EqDF9GF,https://t.me/stakingrewards,,,,
243,Statebox,,Statebox is a formally verified process language,,,https://statebox.org/,,,,,,,,,,https://twitter.com/statebox,,,,,,
244,Superrare,,Superrare is a NFT exchange platform that allows users to buy and sell NFTs on the ethereum network.,,,https://www.superrare.co/,,,,,,,,,,https://twitter.com/SuperRare,https://discord.com/invite/pGeAWrP,,,,,
